campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,net_profit,start_year,start_month,start_quarter,roi_category,conversion_category,cost_per_conversion,high_budget_flag,high_roi_flag
cross-group web-enabled methodology,2023-05-04,2024-03-10,8250.93,71.21,podcast,B2B,paid,0.32,595779.73,587528.7999999999,2023,5,2,High,Low,0.043278001838028296,0,1
total impactful budgetary management,2023-05-07,2023-09-29,6304.42,127.05,email,B2C,organic,0.5,807283.82,800979.3999999999,2023,5,2,High,Low,0.015618843940164688,0,1
phased background toolset,2022-10-31,2024-06-28,72368.61,4.37,podcast,B2B,referral,0.33,388308.21,315939.60000000003,2022,10,4,High,Low,0.5647545236857551,1,1
cross-platform web-enabled ability,2023-05-10,2024-06-16,37696.45,16.67,email,B2C,promotion,0.28,666027.78,628331.3300000001,2023,5,2,High,Low,0.20213898370940103,0,1
quality-focused 4thgeneration database,2022-12-08,2024-01-04,6333.7,17.91,webinar,B2C,organic,0.61,119783.92,113450.22,2022,12,4,High,Medium,0.08668204174732602,0,1
customizable 5thgeneration instruction set,2023-04-01,2024-06-20,41704.96,21.3,social media,B2B,referral,0.85,930138.53,888433.5700000001,2023,4,2,High,High,0.05274984020232923,0,1
automated real-time productivity,2023-02-26,2024-02-11,72322.94,9.73,podcast,B2C,paid,0.74,776223.2,703900.26,2023,2,1,High,Medium,0.1259092780307297,1,1
advanced systematic complexity,2023-06-10,2024-04-11,1873.52,527.27,podcast,B2C,organic,0.54,989733.25,987859.73,2023,6,2,High,Medium,0.003505471278732407,0,1
re-engineered reciprocal infrastructure,2023-05-02,2024-05-14,38080.5,13.93,podcast,B2C,paid,0.78,568518.95,530438.45,2023,5,2,High,Medium,0.0858742770951678,0,1
customer-focused holistic orchestration,2023-07-07,2023-08-10,2412.93,269.12,social media,B2C,paid,0.8,651779.82,649366.8899999999,2023,7,3,High,Medium,0.004627578834827994,0,1
cross-group homogeneous forecast,2023-03-10,2023-12-04,46645.57,0.45,webinar,B2C,referral,0.8,67759.8,21114.230000000003,2023,3,1,Low,Medium,0.8604949025823571,0,0
customizable optimizing benchmark,2023-06-06,2024-01-18,41799.29,21.1,social media,B2B,referral,0.54,923943.17,882143.88,2023,6,2,High,Medium,0.0837779801896177,0,1
proactive empowering adapter,2022-08-15,2023-09-26,74447.6,8.32,email,B2C,referral,0.18,694021.69,619574.09,2022,8,3,High,Very Low,0.5959435904341518,1,1
persevering bi-directional project,2023-03-19,2023-10-23,98135.86,1.45,social media,B2C,promotion,0.76,240715.35,142579.49,2023,3,1,High,Medium,0.5364266615275983,1,1
digitized clear-thinking monitoring,2022-08-16,2023-10-20,10464.29,9.68,podcast,B2B,referral,0.89,111736.4,101272.10999999999,2022,8,3,High,High,0.10522649032439875,0,1
multi-layered global complexity,2022-11-16,2023-11-03,78944.71,6.56,email,B2C,referral,0.24,596911.92,517967.21,2022,11,4,High,Low,0.5510633657084059,1,1
cross-group bottom-line orchestration,2022-12-12,2023-09-29,30937.43,28.87,email,B2C,referral,0.64,924081.5,893144.07,2022,12,4,High,Medium,0.0523111158214941,0,1
expanded methodical instruction set,2023-07-22,2024-03-08,94173.28,7.43,webinar,B2C,referral,0.16,794007.52,699834.24,2023,7,3,High,Very Low,0.7412813923978957,1,1
enhanced upward-trending solution,2022-09-23,2024-07-04,61866.52,9.16,podcast,B2C,organic,0.18,628337.1,566470.58,2022,9,3,High,Very Low,0.5470039710990946,1,1
advanced client-driven matrix,2023-07-02,2024-06-24,58920.71,6.07,social media,B2B,organic,0.99,416433.63,357512.92,2023,7,3,High,High,0.1429180171804777,1,1
re-engineered 6thgeneration time-frame,2022-12-20,2024-02-08,70889.3,2.67,webinar,B2C,referral,0.1,260331.7,189442.40000000002,2022,12,4,High,Very Low,2.7230375709143373,1,1
quality-focused responsive framework,2023-07-10,2023-08-03,38390.23,5.81,podcast,B2B,paid,0.57,261442.83,223052.59999999998,2023,7,3,High,Medium,0.2576137991688447,0,1
optimized 3rdgeneration superstructure,2023-01-07,2024-03-22,32272.85,16.19,email,B2B,organic,0.4,554858.76,522585.91000000003,2023,1,1,High,Low,0.145410203129892,0,1
robust dedicated solution,2022-09-20,2024-04-05,21179.55,11.55,social media,B2C,paid,0.76,265776.88,244597.33000000002,2022,9,3,High,Medium,0.10485422564734909,0,1
right-sized tangible moratorium,2022-09-14,2024-05-06,71463.45,1.1,podcast,B2B,organic,0.53,149895.53,78432.08,2022,9,3,High,Medium,0.8995378188609596,1,1
integrated real-time archive,2023-06-20,2024-05-09,63986.6,7.61,social media,B2C,paid,0.94,551193.1,487206.5,2023,6,2,High,High,0.12349728446134356,1,1
organized uniform infrastructure,2023-03-20,2024-07-22,23859.94,14.73,social media,B2C,organic,0.48,375316.11,351456.17,2023,3,1,High,Low,0.13244357758406194,0,1
future-proofed next generation software,2023-05-30,2023-12-19,29099.8,2.07,podcast,B2B,organic,0.89,89208.38,60108.58,2023,5,2,High,High,0.3665171869994951,0,1
cross-group foreground array,2023-04-12,2024-01-19,92494.15,7.35,podcast,B2C,organic,0.23,772563.51,680069.36,2023,4,2,High,Low,0.5205377591039337,1,1
advanced multi-state portal,2023-02-25,2024-03-12,72412.24,2.06,webinar,B2C,organic,0.12,221613.6,149201.36,2023,2,1,High,Very Low,2.7229165237753157,1,1
visionary tangible graphic interface,2022-09-11,2023-11-12,84482.9,2.18,webinar,B2B,promotion,0.7,268528.69,184045.79,2022,9,3,High,Medium,0.44944864976199433,1,1
business-focused tertiary focus group,2023-07-29,2023-12-21,46349.76,7.64,email,B2C,referral,0.98,400371.0,354021.24,2023,7,3,High,High,0.11812961845235483,0,1
down-sized high-level productivity,2023-04-29,2024-05-15,5574.74,152.2,webinar,B2B,paid,0.2,854030.38,848455.64,2023,4,2,High,Very Low,0.03263783192349668,0,1
fundamental didactic algorithm,2023-07-25,2023-09-04,71885.41,0.56,email,B2B,promotion,0.4,111886.45,40001.03999999999,2023,7,3,Medium,Low,1.6062134869771987,1,0
pre-emptive exuding monitoring,2023-06-27,2024-01-22,37473.84,17.18,email,B2B,paid,0.4,681357.44,643883.6,2023,6,2,High,Low,0.1374969942355073,0,1
organized client-driven array,2023-01-01,2024-05-31,72744.5,5.63,podcast,B2B,organic,0.74,482042.7,409298.2,2023,1,1,High,Medium,0.20393085172408665,1,1
fully-configurable global leverage,2022-11-16,2024-02-21,35636.25,6.55,podcast,B2C,paid,0.23,269170.99,233534.74,2022,11,4,High,Low,0.5756200450550201,0,1
right-sized stable open architecture,2023-04-23,2023-10-30,84406.19,7.72,email,B2C,paid,0.2,735873.39,651467.2,2023,4,2,High,Very Low,0.5735102746411308,1,1
synchronized zero administration structure,2023-04-15,2023-09-17,88977.21,3.45,podcast,B2B,promotion,0.13,396317.2,307339.99,2023,4,2,High,Very Low,1.7270006876387825,1,1
visionary user-facing pricing structure,2022-11-27,2024-06-05,41408.95,2.82,email,B2C,promotion,0.18,158223.9,116814.95,2022,11,4,High,Very Low,1.4539505234179047,0,1
team-oriented bifurcated capability,2023-06-26,2024-01-09,9611.89,59.59,email,B2C,organic,0.3,582427.27,572815.38,2023,6,2,High,Low,0.055010530899992596,0,1
persevering tangible hardware,2023-06-08,2023-08-02,67475.35,-0.21,email,B2B,promotion,0.22,53555.95,-13919.400000000009,2023,6,2,Negative,Low,5.72683588590318,1,0
triple-buffered cohesive encryption,2022-11-07,2024-07-13,81254.51,7.44,social media,B2B,paid,0.94,685633.82,604379.3099999999,2022,11,4,High,High,0.12607453944600688,1,1
automated encompassing archive,2023-03-05,2024-06-17,83804.53,9.77,podcast,B2C,paid,0.36,902554.32,818749.7899999999,2023,3,1,High,Low,0.2579239342747937,1,1
devolved intermediate middleware,2022-09-18,2023-08-14,41307.73,16.66,podcast,B2C,referral,0.53,729614.63,688306.9,2022,9,3,High,Medium,0.10682230043488461,0,1
triple-buffered high-level customer loyalty,2023-01-01,2023-09-20,78803.16,6.13,email,B2B,organic,0.75,562224.77,483421.61,2023,1,1,High,Medium,0.18688411753896933,1,1
intuitive exuding concept,2022-09-14,2023-08-24,64551.2,3.34,email,B2C,promotion,0.12,280467.96,215916.76,2022,9,3,High,Very Low,1.9179612055033546,1,1
extended optimizing infrastructure,2023-06-29,2024-05-17,14126.24,36.57,webinar,B2B,referral,0.82,530692.88,516566.64,2023,6,2,High,High,0.03246156600258046,0,1
stand-alone tertiary methodology,2023-02-21,2024-06-09,35614.3,17.33,social media,B2C,organic,0.19,652650.72,617036.4199999999,2023,2,1,High,Very Low,0.28720367336839275,0,1
extended context-sensitive graphical user interface,2023-04-08,2023-09-05,42616.8,11.03,email,B2B,organic,0.48,512829.15,470212.35000000003,2023,4,2,High,Low,0.17312783409445429,0,1
integrated user-facing encoding,2022-09-21,2024-04-09,59207.21,14.44,social media,B2B,paid,0.48,914372.53,855165.3200000001,2022,9,3,High,Low,0.13489945303438486,1,1
cross-group reciprocal hub,2023-05-24,2023-12-27,76911.16,6.35,webinar,B2B,organic,0.51,565155.23,488244.06999999995,2023,5,2,High,Medium,0.266840308773983,1,1
down-sized uniform productivity,2023-01-26,2024-05-21,10395.39,91.69,social media,B2C,organic,0.95,963552.88,953157.49,2023,1,1,High,High,0.011356424765679373,0,1
versatile asymmetric protocol,2022-11-23,2023-11-23,78873.15,2.65,webinar,B2C,promotion,0.6,287495.18,208622.03,2022,11,4,High,Medium,0.45724331795753936,1,1
polarized empowering neural-net,2023-04-27,2024-01-22,18458.17,27.17,email,B2B,promotion,0.88,520022.1,501563.93,2023,4,2,High,High,0.0403351957192169,0,1
versatile bandwidth-monitored time-frame,2023-06-24,2023-11-02,37360.8,25.21,email,B2B,organic,0.82,979402.44,942041.6399999999,2023,6,2,High,High,0.046520152859239564,0,1
seamless explicit policy,2023-04-03,2024-06-19,94502.9,7.72,podcast,B2C,referral,0.2,823630.82,729127.9199999999,2023,4,2,High,Very Low,0.5736969629184104,1,1
sharable neutral implementation,2022-11-10,2024-07-01,90021.62,4.05,social media,B2B,referral,0.43,454635.47,364613.85,2022,11,4,High,Low,0.4604845386374336,1,1
progressive composite access,2023-07-30,2023-12-14,5777.28,71.97,email,B2C,promotion,0.27,421551.62,415774.33999999997,2023,7,3,High,Low,0.05075851287994892,0,1
assimilated intangible pricing structure,2023-01-08,2024-07-06,62734.3,13.43,webinar,B2B,promotion,0.59,905539.68,842805.38,2023,1,1,High,Medium,0.11742094176800548,1,1
public-key optimizing protocol,2022-08-03,2023-12-29,61172.36,3.54,podcast,B2C,referral,0.13,277685.24,216512.88,2022,8,3,High,Very Low,1.6945683371021643,1,1
compatible bottom-line core,2023-01-10,2023-08-11,27219.52,30.86,podcast,B2B,organic,0.6,867347.6,840128.08,2023,1,1,High,Medium,0.052304135812062745,0,1
face-to-face mobile knowledge user,2022-09-20,2024-04-16,66351.49,2.79,social media,B2C,referral,0.5,251189.68,184838.19,2022,9,3,High,Low,0.5282978982257552,1,1
seamless reciprocal complexity,2023-01-03,2023-12-15,20786.4,11.2,podcast,B2C,paid,0.53,253649.14,232862.74000000002,2023,1,1,High,Medium,0.1546215478653286,0,1
mandatory exuding model,2023-02-26,2023-10-26,32177.54,13.44,webinar,B2B,organic,0.5,464661.0,432483.46,2023,2,1,High,Low,0.1384989917380628,0,1
digitized intangible graphical user interface,2022-09-08,2023-10-27,90484.19,9.86,podcast,B2C,promotion,0.54,982518.87,892034.6799999999,2022,9,3,High,Medium,0.17054462762106015,1,1
profound demand-driven secured line,2023-03-19,2024-01-29,71007.37,9.95,email,B2C,paid,0.92,777359.75,706352.38,2023,3,1,High,High,0.09928726553316333,1,1
right-sized needs-based solution,2022-08-09,2024-04-06,65209.95,0.84,email,B2B,organic,0.48,119853.0,54643.05,2022,8,3,Medium,Low,1.1335057320217266,1,0
seamless dynamic framework,2023-04-29,2024-02-13,54554.48,3.08,podcast,B2B,promotion,0.89,222731.21,168176.72999999998,2023,4,2,High,High,0.27520691213111015,1,1
re-contextualized upward-trending architecture,2023-01-07,2023-08-20,18530.72,16.04,social media,B2C,promotion,0.79,315733.7,297202.98,2023,1,1,High,Medium,0.07429237865624325,0,1
cloned logistical analyzer,2022-08-15,2023-08-31,56508.18,13.86,webinar,B2B,paid,0.71,839620.4,783112.22,2022,8,3,High,Medium,0.09479162954531949,1,1
centralized value-added superstructure,2022-08-08,2024-05-20,23692.97,28.08,webinar,B2B,organic,0.77,688901.13,665208.16,2022,8,3,High,Medium,0.04466546732052959,0,1
proactive bifurcated architecture,2022-11-25,2024-04-21,74431.67,-0.72,email,B2B,promotion,0.52,20979.33,-53452.34,2022,11,4,Negative,Medium,6.822802583451278,1,0
triple-buffered client-server portal,2023-03-17,2023-12-05,6793.37,57.4,email,B2C,paid,0.72,396734.21,389940.84,2023,3,1,High,Medium,0.02378225994453846,0,1
organic demand-driven support,2023-03-30,2024-02-12,69644.4,5.12,podcast,B2B,referral,0.2,426548.11,356903.70999999996,2023,3,1,High,Very Low,0.8163721555348117,1,1
realigned methodical artificial intelligence,2023-05-23,2024-06-16,66054.48,12.11,email,B2B,paid,0.31,865754.6,799700.12,2023,5,2,High,Low,0.24611935962215561,1,1
object-based demand-driven installation,2022-10-26,2023-12-25,68408.1,1.24,webinar,B2B,referral,0.11,153122.51,84714.41,2022,10,4,High,Very Low,4.061400366163134,1,1
ameliorated actuating policy,2022-08-26,2024-04-23,44314.41,9.42,podcast,B2B,organic,0.53,461585.16,417270.75,2022,8,3,High,Medium,0.1811412098682346,0,1
public-key disintermediate neural-net,2022-11-13,2024-07-24,31427.3,4.51,social media,B2C,promotion,0.39,173127.66,141700.36000000002,2022,11,4,High,Low,0.46545318358037363,0,1
upgradable contextually-based graphic interface,2022-08-25,2024-01-08,80418.44,4.92,webinar,B2B,promotion,0.91,476196.94,395778.5,2022,8,3,High,High,0.18557849634210602,1,1
integrated client-server software,2022-09-23,2023-12-13,20633.51,18.39,webinar,B2C,organic,0.51,400052.8,379419.29,2022,9,3,High,Medium,0.10113130753015112,0,1
innovative intangible emulation,2022-11-18,2024-05-19,2792.69,179.23,webinar,B2C,referral,0.43,503319.66,500526.97,2022,11,4,High,Low,0.012903584785415981,0,1
fundamental incremental service-desk,2023-01-02,2023-10-30,8053.59,96.03,email,B2B,organic,0.46,781401.65,773348.06,2023,1,1,High,Low,0.02240564036155553,0,1
proactive motivating open architecture,2023-03-17,2023-11-10,62167.9,5.75,email,B2C,paid,0.85,419872.14,357704.24,2023,3,1,High,High,0.17419280517719737,1,1
business-focused attitude-oriented middleware,2023-05-29,2023-12-16,63741.76,1.22,social media,B2C,promotion,0.1,141376.44,77634.68,2023,5,2,High,Very Low,4.508655048889334,1,1
balanced empowering info-mediaries,2022-09-21,2024-06-18,49202.14,10.47,email,B2B,promotion,0.9,564219.74,515017.6,2022,9,3,High,High,0.09689317932131272,1,1
user-friendly dynamic monitoring,2023-04-09,2023-11-18,44567.53,3.75,podcast,B2B,referral,0.7,211752.49,167184.96,2023,4,2,High,Medium,0.30067131678121,0,1
multi-channeled zero administration standardization,2023-04-16,2023-09-09,89826.92,6.94,webinar,B2B,promotion,0.52,713631.59,623804.6699999999,2023,4,2,High,Medium,0.2420633830448522,1,1
optimized methodical installation,2023-04-12,2024-03-30,86447.45,7.86,webinar,B2C,referral,0.65,765775.14,679327.6900000001,2023,4,2,High,Medium,0.1736751037949298,1,1
proactive regional conglomeration,2022-08-03,2024-03-29,11421.4,22.21,social media,B2B,referral,0.4,265099.33,253677.93000000002,2022,8,3,High,Low,0.10770868413737596,0,1
multi-lateral user-facing solution,2023-07-13,2024-06-13,68334.64,1.48,social media,B2C,promotion,0.97,169559.8,101225.15999999999,2023,7,3,High,High,0.4154763244249333,1,1
integrated analyzing focus group,2023-04-13,2024-06-27,21878.6,20.25,podcast,B2B,paid,0.8,464823.41,442944.81,2023,4,2,High,Medium,0.05883578454019774,0,1
centralized contextually-based middleware,2023-03-03,2024-05-28,12949.94,37.22,social media,B2B,referral,0.77,494905.94,481956.0,2023,3,1,High,Medium,0.03398242481410487,0,1
switchable modular solution,2022-09-21,2024-07-13,9569.17,58.7,webinar,B2B,promotion,0.55,571288.98,561719.8099999999,2022,9,3,High,Medium,0.03045479874141964,0,1
reverse-engineered next generation emulation,2023-02-04,2024-07-16,88518.7,1.01,email,B2B,promotion,0.58,177753.54,89234.84000000001,2023,2,1,High,Medium,0.8585958303607459,1,1
quality-focused mission-critical analyzer,2023-03-01,2023-12-08,25282.77,15.46,podcast,B2B,promotion,0.61,416092.89,390810.12,2023,3,1,High,Medium,0.09961036328793368,0,1
innovative local workforce,2022-09-19,2023-10-07,17151.7,29.3,webinar,B2B,referral,0.8,519646.35,502494.64999999997,2022,9,3,High,Medium,0.041258107557187694,0,1
expanded scalable process improvement,2022-10-09,2024-07-03,53821.3,8.38,webinar,B2C,organic,0.64,504842.98,451021.68,2022,10,4,High,Medium,0.16657809374708946,1,1
devolved responsive software,2023-06-20,2024-04-08,57242.0,4.3,podcast,B2B,referral,0.39,303600.48,246358.47999999998,2023,6,2,High,Low,0.4834457408445434,1,1
object-based bandwidth-monitored moderator,2023-03-04,2023-08-21,60540.16,5.01,social media,B2B,paid,0.77,363933.17,303393.01,2023,3,1,High,Medium,0.21603852271993898,1,1
realigned responsive graphical user interface,2023-04-01,2024-02-26,58942.77,-0.63,webinar,B2B,promotion,0.36,21603.2,-37339.56999999999,2023,4,2,Negative,Low,7.578965924801263,1,0
user-friendly directional ability,2023-02-19,2024-05-04,29071.82,6.92,podcast,B2B,referral,0.76,230294.51,201222.69,2023,2,1,High,Medium,0.1661020696361459,0,1
open-source intermediate benchmark,2022-11-04,2023-10-18,5676.22,29.61,podcast,B2C,organic,0.2,173724.64,168048.42,2022,11,4,High,Very Low,0.1633683051523376,0,1
function-based zero-defect policy,2023-03-14,2024-04-29,73071.43,5.78,email,B2B,organic,0.71,495585.22,422513.79,2023,3,1,High,Medium,0.2076686367730126,1,1
face-to-face grid-enabled workforce,2022-11-27,2023-08-31,82353.71,4.6,podcast,B2C,paid,0.12,460827.6,378473.88999999996,2022,11,4,High,Very Low,1.489235706946951,1,1
cross-platform secondary functionalities,2023-04-15,2024-06-29,98712.39,6.66,email,B2C,organic,0.42,755879.46,657167.07,2023,4,2,High,Low,0.31093515889425016,1,1
implemented multi-tasking emulation,2022-11-13,2024-07-30,10934.43,80.61,webinar,B2C,promotion,0.66,892351.21,881416.7799999999,2022,11,4,High,Medium,0.018565916643759783,0,1
self-enabling incremental success,2023-07-14,2024-05-09,17049.14,32.54,podcast,B2B,referral,0.49,571810.89,554761.75,2023,7,3,High,Low,0.06084907418483429,0,1
cloned contextually-based contingency,2023-03-30,2024-06-19,85238.23,5.99,social media,B2C,paid,0.92,595765.41,510527.18000000005,2023,3,1,High,High,0.15551465131216663,1,1
self-enabling intermediate time-frame,2022-11-13,2023-11-27,55709.15,11.24,social media,B2B,promotion,0.73,681690.46,625981.3099999999,2022,11,4,High,Medium,0.11194803006277812,1,1
organic 3rdgeneration conglomeration,2023-03-31,2023-10-26,39804.32,12.13,webinar,B2C,referral,0.52,522492.25,482687.93,2023,3,1,High,Medium,0.1465031667565772,0,1
managed bandwidth-monitored time-frame,2023-02-21,2023-10-17,92196.9,3.32,email,B2B,promotion,0.87,398617.27,306420.37,2023,2,1,High,High,0.2658526266959333,1,1
extended executive budgetary management,2023-06-25,2023-09-13,73821.98,1.34,email,B2C,promotion,0.35,173058.11,99236.12999999999,2023,6,2,High,Low,1.218781037520535,1,1
fully-configurable human-resource encryption,2022-11-05,2023-08-13,57144.48,8.03,webinar,B2C,referral,0.9,516187.33,459042.85000000003,2022,11,4,High,High,0.12300547296785969,1,1
organic directional utilization,2022-08-11,2024-01-31,24300.83,30.46,podcast,B2B,referral,0.64,764590.33,740289.5,2022,8,3,High,Medium,0.04966064228800802,0,1
enhanced empowering conglomeration,2022-11-26,2023-08-08,94697.82,2.67,podcast,B2C,paid,0.78,347899.84,253202.02000000002,2022,11,4,High,Medium,0.34897245580354835,1,1
open-architected asymmetric extranet,2023-06-14,2024-04-07,97456.14,1.63,social media,B2B,organic,0.63,256244.86,158788.71999999997,2023,6,2,High,Medium,0.6036893216678989,1,1
multi-lateral 6thgeneration benchmark,2022-09-02,2024-04-22,87665.6,-0.88,podcast,B2B,promotion,0.56,10257.4,-77408.20000000001,2022,9,3,Negative,Medium,15.261734385488944,1,0
fully-configurable asymmetric moderator,2023-03-16,2023-12-29,86652.2,2.02,social media,B2C,promotion,0.56,261296.54,174644.34000000003,2023,3,1,High,Medium,0.5921856884464348,1,1
balanced mission-critical budgetary management,2022-11-27,2023-08-22,69094.64,9.27,email,B2B,referral,0.49,709300.16,640205.52,2022,11,4,High,Low,0.19880084249206303,1,1
robust contextually-based knowledgebase,2022-08-21,2024-07-09,97758.67,5.39,podcast,B2C,referral,0.82,624479.51,526720.84,2022,8,3,High,High,0.1909076091926578,1,1
extended solution-oriented capacity,2022-12-04,2024-04-16,83834.2,9.69,webinar,B2B,organic,0.31,896314.18,812479.9800000001,2022,12,4,High,Low,0.3017166405041215,1,1
persistent upward-trending graphical user interface,2023-06-01,2024-07-03,14858.38,20.4,email,B2B,promotion,0.57,317944.61,303086.23,2023,6,2,High,Medium,0.0819870270275484,0,1
multi-tiered disintermediate parallelism,2023-05-11,2024-05-15,57198.5,15.05,email,B2C,referral,0.38,918303.1,861104.6,2023,5,2,High,Low,0.16391360153423487,1,1
intuitive well-modulated support,2022-08-14,2024-07-30,94357.67,9.47,email,B2C,organic,0.14,988161.51,893803.84,2022,8,3,High,Very Low,0.6820578926848274,1,1
function-based zero-defect capability,2023-04-06,2024-03-11,19142.15,30.22,podcast,B2C,referral,0.18,597625.15,578483.0,2023,4,2,High,Very Low,0.17794645653346045,0,1
integrated national architecture,2023-07-14,2024-07-31,32039.7,9.43,social media,B2B,referral,0.97,334033.28,301993.58,2023,7,3,High,High,0.09888421464083168,0,1
horizontal tangible focus group,2023-07-18,2024-05-07,82834.56,6.16,email,B2C,paid,0.18,592739.43,509904.87000000005,2023,7,3,High,Very Low,0.7763816218536365,1,1
reduced needs-based approach,2023-03-10,2024-06-22,86489.51,8.43,webinar,B2C,paid,0.76,815566.88,729077.37,2023,3,1,High,Medium,0.13953728337043952,1,1
robust human-resource instruction set,2022-09-20,2023-12-25,67375.9,6.62,webinar,B2B,referral,0.77,513716.43,446340.53,2022,9,3,High,Medium,0.1703297066655408,1,1
grass-roots asynchronous knowledgebase,2023-05-10,2023-12-09,17355.98,-0.44,social media,B2B,referral,0.48,9695.94,-7660.039999999999,2023,5,2,Negative,Low,3.7292198246551305,0,0
synergized 24/7 interface,2022-11-09,2023-08-02,22675.22,16.77,webinar,B2B,referral,0.78,402920.91,380245.68999999994,2022,11,4,High,Medium,0.07215012711004469,0,1
re-contextualized uniform interface,2022-12-28,2023-10-02,68727.53,2.88,webinar,B2B,referral,0.12,266449.67,197722.13999999998,2022,12,4,High,Very Low,2.149484428585206,1,1
automated executive moderator,2022-09-03,2024-01-06,65864.61,14.17,social media,B2B,promotion,0.19,999317.92,933453.31,2022,9,3,High,Very Low,0.34689245050790557,1,1
front-line national graphic interface,2022-12-08,2024-04-29,20823.67,30.14,email,B2C,paid,0.38,648404.63,627580.96,2022,12,4,High,Low,0.08451378821731634,0,1
function-based 3rdgeneration graphical user interface,2023-03-23,2023-11-07,22088.95,30.38,podcast,B2C,organic,0.71,693169.8,671080.8500000001,2023,3,1,High,Medium,0.04488250524344625,0,1
customizable bi-directional functionalities,2023-01-11,2023-08-15,39804.7,21.97,email,B2C,promotion,0.96,914417.1,874612.4,2023,1,1,High,High,0.04534389084222798,0,1
innovative uniform adapter,2023-03-10,2024-03-28,54266.94,9.57,email,B2C,organic,0.64,573869.28,519602.34,2023,3,1,High,Medium,0.14775506671135977,1,1
switchable neutral algorithm,2023-05-01,2023-12-12,59805.35,15.3,podcast,B2C,paid,0.64,974539.8,914734.4500000001,2023,5,2,High,Medium,0.0958871657935366,1,1
operative 5thgeneration superstructure,2023-07-02,2023-10-21,59767.18,13.09,podcast,B2C,organic,0.59,842318.7,782551.5199999999,2023,7,3,High,Medium,0.12026363071928212,1,1
triple-buffered didactic monitoring,2022-12-28,2023-11-22,35082.9,4.52,podcast,B2B,promotion,0.5,193585.62,158502.72,2022,12,4,High,Low,0.36245357480581464,0,1
realigned scalable moderator,2023-04-07,2023-10-03,55780.6,16.87,email,B2B,referral,0.19,996578.25,940797.65,2023,4,2,High,Very Low,0.2945901190028559,1,1
multi-lateral responsive info-mediaries,2023-05-13,2023-09-24,34344.65,5.65,webinar,B2C,referral,0.91,228461.91,194117.26,2023,5,2,High,High,0.16519766304314634,0,1
grass-roots directional help-desk,2023-03-22,2023-08-19,62805.97,4.08,social media,B2C,referral,0.62,318869.86,256063.88999999998,2023,3,1,High,Medium,0.3176843104986568,1,1
reduced didactic leverage,2022-08-06,2023-11-03,12895.48,47.02,social media,B2B,referral,0.9,619182.58,606287.1,2022,8,3,High,High,0.02314068834286506,0,1
total methodical array,2022-12-31,2024-06-26,20586.89,16.69,podcast,B2B,referral,0.82,364266.44,343679.55,2022,12,4,High,High,0.06892197759045315,0,1
balanced optimizing challenge,2023-05-28,2024-04-14,45083.57,15.5,webinar,B2C,organic,0.69,743998.41,698914.8400000001,2023,5,2,High,Medium,0.08782076193734986,0,1
persevering disintermediate parallelism,2022-09-15,2023-11-30,19393.55,25.48,email,B2C,promotion,0.71,513490.43,494096.88,2022,9,3,High,Medium,0.05319448534791501,0,1
horizontal system-worthy neural-net,2023-06-09,2023-09-20,77848.2,8.69,webinar,B2C,paid,0.74,753981.45,676133.25,2023,6,2,High,Medium,0.13952633751171237,1,1
grass-roots multi-tasking throughput,2023-05-21,2024-07-11,13087.55,21.42,podcast,B2C,organic,0.21,293380.77,280293.22000000003,2023,5,2,High,Low,0.21242587462929716,0,1
intuitive didactic interface,2022-09-06,2024-07-17,41350.29,22.05,email,B2C,paid,0.18,953178.97,911828.6799999999,2022,9,3,High,Very Low,0.24100807987122647,0,1
enterprise-wide non-volatile hardware,2023-03-06,2023-09-09,82065.39,-0.35,webinar,B2C,referral,0.24,52944.0,-29121.39,2023,3,1,Negative,Low,6.458505685252343,1,0
reduced actuating toolset,2023-06-23,2024-02-20,14225.39,14.16,webinar,B2C,paid,0.51,215641.53,201416.14,2023,6,2,High,Medium,0.12934856086685828,0,1
front-line value-added alliance,2023-01-16,2023-12-05,28165.81,8.56,social media,B2B,promotion,0.3,269187.84,241022.03000000003,2023,1,1,High,Low,0.34877516507927453,0,1
organic regional open architecture,2022-09-04,2024-02-25,21006.57,30.13,social media,B2B,paid,0.59,653863.78,632857.2100000001,2022,9,3,High,Medium,0.05445225293287141,0,1
function-based dedicated database,2023-07-20,2023-08-11,49513.98,6.36,webinar,B2B,referral,0.39,364635.64,315121.66000000003,2023,7,3,High,Low,0.34818023569205436,1,1
monitored even-keeled encryption,2022-09-30,2024-02-14,83745.94,3.96,email,B2B,promotion,0.21,415745.84,331999.9,2022,9,3,High,Low,0.9592163098401428,1,1
stand-alone zero-defect contingency,2023-01-06,2024-03-15,10894.5,5.85,podcast,B2C,paid,0.96,74641.15,63746.649999999994,2023,1,1,High,High,0.15203996053115476,0,1
exclusive bi-directional architecture,2023-04-03,2024-02-23,52366.3,15.27,podcast,B2B,paid,0.21,852040.1,799673.7999999999,2023,4,2,High,Low,0.2926661941536946,1,1
optional real-time installation,2023-04-10,2024-05-03,80463.24,8.7,email,B2C,paid,0.88,780686.73,700223.49,2023,4,2,High,High,0.11712188319122577,1,1
proactive 6thgeneration interface,2023-05-06,2024-04-18,2990.39,188.95,podcast,B2B,organic,0.62,568028.33,565037.94,2023,5,2,High,Medium,0.008491142822787298,0,1
